order_id,customer_id,product_id,order_date,quantity,line_revenue,channel,source_system
ORD-001370,CUST-0045,SKU-0043,2026-03-11,10,34.0,ecommerce,Salesforce
ORD-001371,CUST-0045,SKU-0044,2026-05-29,18,160.2,ecommerce,Salesforce
ORD-001372,CUST-0045,SKU-0002,2026-05-29,2,9.6,ecommerce,Salesforce
ORD-001373,CUST-0045,SKU-0009,2026-05-29,20,190.0,ecommerce,Salesforce
ORD-001374,CUST-0045,SKU-0025,2026-05-29,18,63.0,ecommerce,Salesforce
ORD-001375,CUST-0046,SKU-0033,2026-02-27,5,22.5,ecommerce,Salesforce
ORD-001376,CUST-0046,SKU-0041,2026-02-27,7,31.5,rep,SAP
ORD-001377,CUST-0046,SKU-0041,2026-02-27,5,22.5,ecommerce,Salesforce
ORD-001378,CUST-0046,SKU-0001,2026-02-27,9,40.5,ecommerce,Salesforce
ORD-001379,CUST-0046,SKU-0003,2026-05-14,11,42.9,rep,SAP
ORD-001381,CUST-0046,SKU-0059,2026-05-14,4,8.0,ecommerce,Salesforce
ORD-001382,CUST-0046,SKU-0025,2026-05-14,17,59.5,ecommerce,Salesforce
ORD-001383,CUST-0046,SKU-0001,2025-12-29,6,27.0,ecommerce,Salesforce
ORD-001384,CUST-0046,SKU-0035,2025-12-29,19,43.7,ecommerce,Salesforce
ORD-001385,CUST-0046,SKU-0047,2025-12-29,5,64.0,ecommerce,Salesforce
ORD-001386,CUST-0046,SKU-0027,2025-12-29,20,84.0,ecommerce,Salesforce
ORD-001389,CUST-0046,SKU-0047,2026-04-30,8,102.4,rep,SAP
ORD-001390,CUST-0046,SKU-0036,2025-09-05,16,52.8,rep,SAP
ORD-001391,CUST-0046,SKU-0009,2026-03-12,16,152.0,ecommerce,Salesforce
ORD-001393,CUST-0046,SKU-0046,2026-03-12,14,161.0,rep,SAP
ORD-001394,CUST-0046,SKU-0043,2026-03-12,15,51.0,rep,SAP
ORD-001395,CUST-0046,SKU-0034,2026-03-12,8,17.6,ecommerce,Salesforce
ORD-001396,CUST-0046,SKU-0041,2025-10-14,16,72.0,ecommerce,Salesforce
ORD-001398,CUST-0046,SKU-0028,2025-10-14,9,46.8,ecommerce,Salesforce
ORD-001399,CUST-0046,SKU-0003,2025-10-14,17,66.3,rep,SAP
ORD-001400,CUST-0046,SKU-0024,2025-10-14,12,42.0,ecommerce,Salesforce
ORD-001401,CUST-0046,SKU-0026,2026-01-06,13,80.6,ecommerce,Salesforce
ORD-001402,CUST-0046,SKU-0043,2026-01-06,17,57.8,rep,SAP
ORD-001403,CUST-0046,SKU-0001,2026-01-06,5,22.5,rep,SAP
ORD-001404,CUST-0046,SKU-0033,2026-04-04,6,27.0,ecommerce,Salesforce
ORD-001405,CUST-0046,SKU-0043,2026-04-04,15,51.0,ecommerce,Salesforce
ORD-001406,CUST-0046,SKU-0027,2026-04-04,4,16.8,ecommerce,Salesforce
ORD-001408,CUST-0047,SKU-0026,2025-12-21,11,68.2,rep,SAP
ORD-001410,CUST-0047,SKU-0009,2026-02-27,5,47.5,ecommerce,Salesforce
ORD-001411,CUST-0047,SKU-0047,2026-02-27,11,140.8,ecommerce,Salesforce
ORD-001412,CUST-0047,SKU-0028,2026-02-27,10,52.0,ecommerce,Salesforce
ORD-001413,CUST-0047,SKU-0047,2026-02-27,17,217.6,ecommerce,Salesforce
ORD-001414,CUST-0047,SKU-0016,2025-10-04,14,168.0,ecommerce,Salesforce
ORD-001415,CUST-0047,SKU-0045,2025-10-04,17,110.5,ecommerce,Salesforce
ORD-001416,CUST-0047,SKU-0041,2025-10-04,5,22.5,ecommerce,Salesforce
ORD-001417,CUST-0047,SKU-0060,2025-08-26,5,22.5,ecommerce,Salesforce
ORD-001418,CUST-0047,SKU-0041,2025-08-26,14,63.0,ecommerce,Salesforce
ORD-001419,CUST-0047,SKU-0015,2025-08-26,11,71.5,ecommerce,Salesforce
ORD-001420,CUST-0047,SKU-0032,2026-03-13,9,32.4,rep,SAP
ORD-001421,CUST-0047,SKU-0012,2025-12-11,2,9.6,ecommerce,Salesforce
ORD-001422,CUST-0047,SKU-0035,2025-12-11,9,20.7,rep,SAP
ORD-001423,CUST-0047,SKU-0032,2025-12-11,11,39.6,ecommerce,Salesforce
ORD-001425,CUST-0047,SKU-0038,2025-08-13,17,93.5,ecommerce,Salesforce
ORD-001426,CUST-0047,SKU-0025,2025-08-13,4,14.0,ecommerce,Salesforce
ORD-001427,CUST-0047,SKU-0002,2025-08-13,15,72.0,rep,SAP
ORD-001428,CUST-0047,SKU-0028,2025-08-13,16,83.2,rep,SAP
ORD-001429,CUST-0047,SKU-0036,2025-10-24,9,29.7,rep,SAP
ORD-001430,CUST-0047,SKU-0029,2026-05-20,4,9.2,rep,SAP
ORD-001432,CUST-0047,SKU-0059,2026-05-20,7,14.0,rep,SAP
ORD-001433,CUST-0047,SKU-0005,2026-07-23,6,20.4,ecommerce,Salesforce
ORD-001434,CUST-0047,SKU-0033,2026-07-23,20,90.0,ecommerce,Salesforce
ORD-001435,CUST-0047,SKU-0043,2026-07-23,1,3.4,rep,SAP
ORD-001436,CUST-0047,SKU-0028,2026-07-23,8,41.6,ecommerce,Salesforce
ORD-001437,CUST-0047,SKU-0001,2026-07-23,18,81.0,ecommerce,Salesforce
ORD-001438,CUST-0047,SKU-0018,2025-10-21,2,12.0,ecommerce,Salesforce
ORD-001439,CUST-0047,SKU-0035,2025-10-21,4,9.2,ecommerce,Salesforce
ORD-001441,CUST-0047,SKU-0032,2025-12-20,2,7.2,ecommerce,Salesforce
ORD-001442,CUST-0047,SKU-0026,2025-12-20,9,55.8,rep,SAP
ORD-001443,CUST-0047,SKU-0045,2026-06-01,13,84.5,rep,SAP
ORD-001444,CUST-0048,SKU-0027,2026-06-27,11,46.2,ecommerce,Salesforce
ORD-001445,CUST-0048,SKU-0049,2026-06-27,13,101.4,ecommerce,Salesforce
ORD-001446,CUST-0048,SKU-0024,2026-06-27,5,17.5,rep,SAP
ORD-001447,CUST-0048,SKU-0059,2026-06-27,6,12.0,ecommerce,Salesforce
ORD-001448,CUST-0048,SKU-0042,2026-06-27,10,72.0,ecommerce,Salesforce
ORD-001449,CUST-0048,SKU-0001,2025-11-05,5,22.5,ecommerce,Salesforce
ORD-001450,CUST-0048,SKU-0026,2025-11-05,4,24.8,rep,SAP
ORD-001451,CUST-0048,SKU-0001,2025-11-05,20,90.0,ecommerce,Salesforce
ORD-001452,CUST-0048,SKU-0059,2025-11-05,2,4.0,ecommerce,Salesforce
ORD-001453,CUST-0048,SKU-0039,2025-12-22,1,3.2,rep,SAP
ORD-001454,CUST-0048,SKU-0035,2025-12-22,11,25.3,rep,SAP
ORD-001455,CUST-0048,SKU-0058,2025-10-17,15,78.0,rep,SAP
ORD-001456,CUST-0048,SKU-0001,2025-10-17,18,81.0,ecommerce,Salesforce
ORD-001457,CUST-0048,SKU-0001,2025-10-17,18,81.0,ecommerce,Salesforce
ORD-001458,CUST-0048,SKU-0010,2025-10-17,1,5.8,rep,SAP
ORD-001459,CUST-0048,SKU-0027,2026-03-13,13,54.6,ecommerce,Salesforce
ORD-001460,CUST-0048,SKU-0032,2026-03-13,6,21.6,rep,SAP
ORD-001461,CUST-0048,SKU-0019,2026-03-13,12,102.0,ecommerce,Salesforce
ORD-001462,CUST-0048,SKU-0001,2026-03-13,20,90.0,ecommerce,Salesforce
ORD-001463,CUST-0048,SKU-0026,2026-01-25,10,62.0,ecommerce,Salesforce
ORD-001466,CUST-0048,SKU-0050,2026-01-25,5,17.5,ecommerce,Salesforce
ORD-001467,CUST-0048,SKU-0051,2026-01-25,16,67.2,rep,SAP
ORD-001468,CUST-0048,SKU-0026,2026-03-13,6,37.2,rep,SAP
ORD-001469,CUST-0048,SKU-0033,2026-03-13,20,90.0,rep,SAP
ORD-001470,CUST-0048,SKU-0042,2026-03-13,8,57.6,ecommerce,Salesforce
ORD-001471,CUST-0048,SKU-0041,2026-05-09,3,13.5,ecommerce,Salesforce
ORD-001472,CUST-0048,SKU-0047,2026-05-09,3,38.4,ecommerce,Salesforce
ORD-001476,CUST-0048,SKU-0001,2026-05-16,5,22.5,ecommerce,Salesforce
ORD-001477,CUST-0048,SKU-0047,2026-05-16,14,179.2,ecommerce,Salesforce
ORD-001478,CUST-0048,SKU-0041,2026-05-16,20,90.0,rep,SAP
ORD-001480,CUST-0048,SKU-0031,2026-03-08,5,32.5,rep,SAP
ORD-001481,CUST-0048,SKU-0032,2026-03-08,15,54.0,rep,SAP
ORD-001482,CUST-0048,SKU-0043,2025-12-31,6,20.4,ecommerce,Salesforce
ORD-001483,CUST-0048,SKU-0044,2026-03-11,17,151.3,ecommerce,Salesforce
ORD-001485,CUST-0048,SKU-0041,2026-03-11,20,90.0,ecommerce,Salesforce
ORD-001487,CUST-0048,SKU-0033,2026-04-03,6,27.0,ecommerce,Salesforce
ORD-001488,CUST-0048,SKU-0025,2026-04-03,4,14.0,ecommerce,Salesforce
ORD-001489,CUST-0048,SKU-0002,2026-04-03,8,38.4,ecommerce,Salesforce
ORD-001490,CUST-0048,SKU-0059,2026-04-03,10,20.0,ecommerce,Salesforce
ORD-001491,CUST-0049,SKU-0019,2025-12-08,19,161.5,rep,SAP
ORD-001492,CUST-0049,SKU-0017,2025-12-08,1,18.0,rep,SAP
ORD-001493,CUST-0049,SKU-0033,2025-12-08,7,31.5,ecommerce,Salesforce
ORD-001494,CUST-0049,SKU-0007,2026-02-05,11,24.2,ecommerce,Salesforce
ORD-001495,CUST-0049,SKU-0015,2026-02-05,19,123.5,rep,SAP
ORD-001496,CUST-0049,SKU-0055,2025-08-26,3,5.7,rep,SAP
ORD-001497,CUST-0049,SKU-0057,2025-08-26,7,52.5,rep,SAP
ORD-001498,CUST-0049,SKU-0011,2025-08-26,17,54.4,ecommerce,Salesforce
ORD-001499,CUST-0049,SKU-0022,2026-07-06,15,120.0,rep,SAP
ORD-001501,CUST-0049,SKU-0040,2026-07-06,16,78.4,ecommerce,Salesforce
ORD-001502,CUST-0049,SKU-0020,2026-07-06,18,252.0,rep,SAP
ORD-001503,CUST-0049,SKU-0032,2026-07-06,4,14.4,ecommerce,Salesforce
ORD-001504,CUST-0049,SKU-0034,2026-01-05,12,26.4,ecommerce,Salesforce
ORD-001505,CUST-0049,SKU-0017,2026-01-05,16,288.0,rep,SAP
ORD-001509,CUST-0049,SKU-0019,2026-01-14,8,68.0,ecommerce,Salesforce
ORD-001510,CUST-0049,SKU-0017,2026-01-14,13,234.0,ecommerce,Salesforce
ORD-001511,CUST-0049,SKU-0012,2025-09-13,12,57.6,ecommerce,Salesforce
ORD-001512,CUST-0049,SKU-0030,2025-09-13,4,9.2,ecommerce,Salesforce
ORD-001513,CUST-0050,SKU-0017,2026-03-16,11,198.0,rep,SAP
ORD-001514,CUST-0050,SKU-0031,2026-03-16,4,26.0,ecommerce,Salesforce
ORD-001515,CUST-0050,SKU-0017,2025-10-25,19,342.0,ecommerce,Salesforce
ORD-001516,CUST-0050,SKU-0048,2025-10-25,16,99.2,ecommerce,Salesforce
ORD-001517,CUST-0050,SKU-0037,2025-10-25,9,27.9,ecommerce,Salesforce
ORD-001518,CUST-0050,SKU-0048,2025-10-25,3,18.6,ecommerce,Salesforce
ORD-001520,CUST-0050,SKU-0013,2026-03-09,7,20.3,ecommerce,Salesforce
ORD-001521,CUST-0050,SKU-0021,2026-03-09,14,100.8,ecommerce,Salesforce
ORD-001522,CUST-0050,SKU-0040,2026-03-09,20,98.0,ecommerce,Salesforce
ORD-001524,CUST-0050,SKU-0008,2025-10-21,14,29.4,ecommerce,Salesforce
ORD-001525,CUST-0050,SKU-0054,2025-10-21,5,19.0,ecommerce,Salesforce
ORD-001526,CUST-0050,SKU-0016,2025-10-21,7,84.0,ecommerce,Salesforce
ORD-001527,CUST-0050,SKU-0014,2025-10-21,12,66.0,ecommerce,Salesforce
ORD-001529,CUST-0050,SKU-0054,2026-07-20,16,60.8,ecommerce,Salesforce
ORD-001530,CUST-0050,SKU-0048,2026-07-20,17,105.4,rep,SAP
ORD-001531,CUST-0050,SKU-0030,2026-07-20,14,32.2,ecommerce,Salesforce
ORD-001532,CUST-0050,SKU-0048,2026-07-20,10,62.0,rep,SAP
ORD-001534,CUST-0050,SKU-0019,2026-03-18,20,170.0,rep,SAP
ORD-001535,CUST-0050,SKU-0040,2026-03-18,18,88.2,ecommerce,Salesforce
ORD-001536,CUST-0050,SKU-0014,2026-05-31,8,44.0,rep,SAP
ORD-001538,CUST-0050,SKU-0037,2025-10-04,1,3.1,rep,SAP
ORD-001539,CUST-0050,SKU-0023,2026-04-23,10,135.0,rep,SAP
ORD-001540,CUST-0050,SKU-0015,2026-04-23,14,91.0,ecommerce,Salesforce
ORD-001541,CUST-0050,SKU-0054,2026-04-23,17,64.6,rep,SAP
ORD-001542,CUST-0050,SKU-0028,2026-01-25,8,41.6,ecommerce,Salesforce
ORD-001544,CUST-0050,SKU-0013,2026-02-22,14,40.6,ecommerce,Salesforce
ORD-001546,CUST-0051,SKU-0014,2025-12-18,3,16.5,ecommerce,Salesforce
ORD-001547,CUST-0051,SKU-0021,2025-12-18,1,7.2,ecommerce,Salesforce
ORD-001548,CUST-0051,SKU-0037,2025-12-18,13,40.3,ecommerce,Salesforce
ORD-001549,CUST-0051,SKU-0041,2025-12-18,12,54.0,ecommerce,Salesforce
ORD-001551,CUST-0051,SKU-0012,2026-02-16,5,24.0,ecommerce,Salesforce
ORD-001552,CUST-0051,SKU-0015,2026-02-16,15,97.5,rep,SAP
ORD-001554,CUST-0051,SKU-0018,2025-11-21,3,18.0,ecommerce,Salesforce
ORD-001555,CUST-0051,SKU-0048,2025-11-21,11,68.2,ecommerce,Salesforce
ORD-001556,CUST-0051,SKU-0011,2025-11-21,6,19.2,ecommerce,Salesforce
ORD-001557,CUST-0051,SKU-0008,2025-11-21,11,23.1,rep,SAP
ORD-001558,CUST-0051,SKU-0040,2026-06-17,9,44.1,rep,SAP
ORD-001559,CUST-0051,SKU-0040,2026-06-17,17,83.3,rep,SAP
ORD-001560,CUST-0051,SKU-0015,2026-06-17,11,71.5,ecommerce,Salesforce
ORD-001562,CUST-0051,SKU-0023,2026-06-17,15,202.5,rep,SAP
ORD-001564,CUST-0051,SKU-0026,2026-04-26,4,24.8,ecommerce,Salesforce
ORD-001565,CUST-0051,SKU-0054,2026-04-26,16,60.8,ecommerce,Salesforce
ORD-001566,CUST-0051,SKU-0046,2026-04-26,20,230.0,ecommerce,Salesforce
ORD-001567,CUST-0051,SKU-0020,2025-11-17,15,210.0,ecommerce,Salesforce
ORD-001569,CUST-0051,SKU-0034,2025-11-17,12,26.4,ecommerce,Salesforce
ORD-001570,CUST-0051,SKU-0028,2025-11-17,6,31.2,ecommerce,Salesforce
ORD-001571,CUST-0051,SKU-0013,2025-11-17,11,31.9,ecommerce,Salesforce
ORD-001572,CUST-0051,SKU-0034,2025-08-12,8,17.6,ecommerce,Salesforce
ORD-001573,CUST-0051,SKU-0022,2025-08-12,4,32.0,ecommerce,Salesforce
ORD-001574,CUST-0051,SKU-0052,2025-08-12,3,15.0,ecommerce,Salesforce
ORD-001575,CUST-0051,SKU-0014,2026-07-22,7,38.5,ecommerce,Salesforce
ORD-001576,CUST-0051,SKU-0048,2026-07-22,4,24.8,ecommerce,Salesforce
ORD-001577,CUST-0051,SKU-0014,2026-07-22,19,104.5,ecommerce,Salesforce
ORD-001578,CUST-0051,SKU-0037,2026-07-22,1,3.1,rep,SAP
ORD-001579,CUST-0051,SKU-0059,2026-03-01,17,34.0,ecommerce,Salesforce
ORD-001580,CUST-0051,SKU-0045,2025-09-11,9,58.5,ecommerce,Salesforce
ORD-001581,CUST-0051,SKU-0056,2025-09-11,20,230.0,ecommerce,Salesforce
ORD-001584,CUST-0051,SKU-0016,2026-07-25,12,144.0,rep,SAP
ORD-001585,CUST-0051,SKU-0019,2026-07-25,9,76.5,rep,SAP
ORD-001586,CUST-0051,SKU-0012,2026-07-25,9,43.2,ecommerce,Salesforce
ORD-001587,CUST-0051,SKU-0018,2026-07-25,6,36.0,rep,SAP
ORD-001589,CUST-0051,SKU-0012,2025-10-07,17,81.6,ecommerce,Salesforce
ORD-001590,CUST-0051,SKU-0021,2026-07-11,16,115.2,ecommerce,Salesforce
ORD-001591,CUST-0051,SKU-0017,2026-07-11,18,324.0,rep,SAP
ORD-001592,CUST-0051,SKU-0054,2026-07-11,3,11.4,ecommerce,Salesforce
ORD-001593,CUST-0051,SKU-0022,2026-07-11,15,120.0,rep,SAP
ORD-001594,CUST-0052,SKU-0049,2026-01-28,17,132.6,ecommerce,Salesforce
ORD-001596,CUST-0052,SKU-0048,2025-09-30,15,93.0,rep,SAP
ORD-001597,CUST-0052,SKU-0013,2025-09-30,3,8.7,ecommerce,Salesforce
ORD-001598,CUST-0052,SKU-0018,2026-01-11,4,24.0,rep,SAP
ORD-001599,CUST-0052,SKU-0012,2026-01-11,9,43.2,ecommerce,Salesforce
ORD-001600,CUST-0052,SKU-0012,2026-01-11,18,86.4,ecommerce,Salesforce
ORD-001601,CUST-0052,SKU-0037,2026-01-11,17,52.7,ecommerce,Salesforce
ORD-001602,CUST-0052,SKU-0054,2026-01-11,13,49.4,rep,SAP
ORD-001603,CUST-0052,SKU-0023,2026-01-04,17,229.5,ecommerce,Salesforce
ORD-001604,CUST-0052,SKU-0054,2026-01-04,8,30.4,rep,SAP
ORD-001605,CUST-0052,SKU-0015,2025-09-03,18,117.0,ecommerce,Salesforce
ORD-001606,CUST-0052,SKU-0016,2026-06-20,9,108.0,ecommerce,Salesforce
ORD-001607,CUST-0052,SKU-0023,2026-06-20,20,270.0,ecommerce,Salesforce
ORD-001608,CUST-0052,SKU-0055,2026-06-20,10,19.0,rep,SAP
ORD-001610,CUST-0052,SKU-0046,2025-10-18,1,11.5,ecommerce,Salesforce
ORD-001611,CUST-0052,SKU-0040,2025-09-15,12,58.8,rep,SAP
ORD-001612,CUST-0052,SKU-0018,2025-09-15,4,24.0,ecommerce,Salesforce
ORD-001613,CUST-0053,SKU-0057,2026-01-02,5,37.5,rep,SAP
ORD-001614,CUST-0053,SKU-0022,2026-01-02,15,120.0,ecommerce,Salesforce
ORD-001615,CUST-0053,SKU-0046,2026-05-13,15,172.5,ecommerce,Salesforce
ORD-001617,CUST-0053,SKU-0039,2026-05-13,16,51.2,ecommerce,Salesforce
ORD-001618,CUST-0053,SKU-0014,2026-06-30,5,27.5,ecommerce,Salesforce
ORD-001619,CUST-0053,SKU-0020,2026-05-29,7,98.0,rep,SAP
ORD-001624,CUST-0053,SKU-0021,2025-10-08,15,108.0,ecommerce,Salesforce
ORD-001625,CUST-0053,SKU-0021,2025-10-08,10,72.0,ecommerce,Salesforce
ORD-001626,CUST-0053,SKU-0011,2025-10-08,7,22.4,ecommerce,Salesforce
ORD-001627,CUST-0053,SKU-0046,2025-09-03,1,11.5,ecommerce,Salesforce
ORD-001628,CUST-0053,SKU-0051,2025-09-03,17,71.4,ecommerce,Salesforce
ORD-001629,CUST-0053,SKU-0054,2025-09-03,9,34.2,ecommerce,Salesforce
ORD-001631,CUST-0053,SKU-0017,2025-12-12,10,180.0,ecommerce,Salesforce
ORD-001632,CUST-0053,SKU-0013,2025-12-12,7,20.3,ecommerce,Salesforce
ORD-001633,CUST-0053,SKU-0012,2025-12-12,10,48.0,ecommerce,Salesforce
ORD-001634,CUST-0053,SKU-0048,2025-12-12,4,24.8,ecommerce,Salesforce
ORD-001635,CUST-0053,SKU-0046,2026-01-14,12,138.0,ecommerce,Salesforce
ORD-001636,CUST-0053,SKU-0056,2026-01-14,1,11.5,rep,SAP
ORD-001637,CUST-0053,SKU-0006,2026-01-14,5,11.0,ecommerce,Salesforce
ORD-001639,CUST-0053,SKU-0004,2026-01-14,13,41.6,ecommerce,Salesforce
ORD-001641,CUST-0053,SKU-0020,2026-03-31,10,140.0,ecommerce,Salesforce
ORD-001642,CUST-0053,SKU-0008,2026-03-31,19,39.9,ecommerce,Salesforce
ORD-001644,CUST-0053,SKU-0021,2026-03-31,10,72.0,ecommerce,Salesforce
ORD-001645,CUST-0053,SKU-0015,2025-08-10,3,19.5,ecommerce,Salesforce
ORD-001646,CUST-0053,SKU-0016,2025-08-10,7,84.0,ecommerce,Salesforce
ORD-001647,CUST-0053,SKU-0011,2025-08-10,4,12.8,ecommerce,Salesforce
ORD-001648,CUST-0053,SKU-0057,2025-08-10,18,135.0,ecommerce,Salesforce
ORD-001650,CUST-0053,SKU-0040,2026-03-19,18,88.2,ecommerce,Salesforce
ORD-001651,CUST-0053,SKU-0040,2026-03-19,16,78.4,ecommerce,Salesforce
ORD-001652,CUST-0053,SKU-0018,2026-03-19,14,84.0,rep,SAP
ORD-001653,CUST-0053,SKU-0040,2026-03-19,13,63.7,ecommerce,Salesforce
ORD-001654,CUST-0053,SKU-0013,2026-07-03,15,43.5,rep,SAP
ORD-001655,CUST-0053,SKU-0017,2026-07-03,17,306.0,rep,SAP
ORD-001656,CUST-0053,SKU-0060,2026-07-03,13,58.5,ecommerce,Salesforce
ORD-001657,CUST-0053,SKU-0034,2026-07-03,15,33.0,rep,SAP
ORD-001660,CUST-0053,SKU-0034,2026-04-11,9,19.8,ecommerce,Salesforce
ORD-001661,CUST-0053,SKU-0023,2026-04-11,19,256.5,ecommerce,Salesforce
ORD-001662,CUST-0053,SKU-0021,2026-04-11,8,57.6,ecommerce,Salesforce
ORD-001664,CUST-0054,SKU-0025,2026-04-07,14,49.0,rep,SAP
ORD-001665,CUST-0054,SKU-0057,2026-04-07,3,22.5,ecommerce,Salesforce
ORD-001666,CUST-0054,SKU-0021,2026-06-26,4,28.8,ecommerce,Salesforce
ORD-001667,CUST-0054,SKU-0017,2026-06-29,16,288.0,ecommerce,Salesforce
ORD-001668,CUST-0054,SKU-0018,2026-06-29,17,102.0,rep,SAP
ORD-001669,CUST-0054,SKU-0020,2026-06-29,7,98.0,ecommerce,Salesforce
ORD-001670,CUST-0054,SKU-0012,2026-06-29,11,52.8,ecommerce,Salesforce
ORD-001672,CUST-0054,SKU-0013,2026-05-26,3,8.7,ecommerce,Salesforce
ORD-001673,CUST-0054,SKU-0037,2026-05-26,3,9.3,ecommerce,Salesforce
ORD-001674,CUST-0054,SKU-0014,2026-05-26,2,11.0,ecommerce,Salesforce
ORD-001675,CUST-0054,SKU-0045,2026-05-26,13,84.5,rep,SAP
ORD-001676,CUST-0054,SKU-0022,2025-10-26,17,136.0,rep,SAP
ORD-001678,CUST-0054,SKU-0042,2025-10-26,1,7.2,ecommerce,Salesforce
ORD-001682,CUST-0054,SKU-0057,2026-06-09,18,135.0,ecommerce,Salesforce
ORD-001683,CUST-0054,SKU-0007,2026-06-09,2,4.4,ecommerce,Salesforce
ORD-001684,CUST-0054,SKU-0045,2026-06-09,8,52.0,ecommerce,Salesforce
ORD-001686,CUST-0054,SKU-0019,2026-06-09,18,153.0,ecommerce,Salesforce
ORD-001688,CUST-0054,SKU-0024,2026-02-16,12,42.0,ecommerce,Salesforce
ORD-001689,CUST-0054,SKU-0019,2025-09-05,8,68.0,ecommerce,Salesforce
ORD-001691,CUST-0054,SKU-0018,2025-12-12,6,36.0,ecommerce,Salesforce
ORD-001692,CUST-0054,SKU-0009,2026-06-11,20,190.0,ecommerce,Salesforce
ORD-001693,CUST-0054,SKU-0017,2026-06-11,18,324.0,ecommerce,Salesforce
ORD-001694,CUST-0054,SKU-0046,2026-02-05,18,207.0,ecommerce,Salesforce
ORD-001695,CUST-0054,SKU-0046,2026-02-05,18,207.0,ecommerce,Salesforce
ORD-001696,CUST-0054,SKU-0016,2026-03-05,5,60.0,rep,SAP
ORD-001698,CUST-0054,SKU-0054,2026-03-05,15,57.0,ecommerce,Salesforce
ORD-001699,CUST-0054,SKU-0011,2026-03-05,9,28.8,ecommerce,Salesforce
ORD-001700,CUST-0054,SKU-0006,2026-03-05,2,4.4,ecommerce,Salesforce
ORD-001701,CUST-0055,SKU-0016,2025-08-16,7,84.0,ecommerce,Salesforce
ORD-001702,CUST-0055,SKU-0023,2025-08-16,2,27.0,ecommerce,Salesforce
ORD-001703,CUST-0055,SKU-0034,2025-08-16,9,19.8,rep,SAP
ORD-001704,CUST-0055,SKU-0022,2025-08-16,20,160.0,ecommerce,Salesforce
ORD-001705,CUST-0055,SKU-0023,2025-09-05,18,243.0,ecommerce,Salesforce
ORD-001706,CUST-0055,SKU-0056,2026-05-24,8,92.0,ecommerce,Salesforce
ORD-001707,CUST-0055,SKU-0018,2026-05-24,3,18.0,rep,SAP
ORD-001708,CUST-0055,SKU-0037,2026-05-24,2,6.2,ecommerce,Salesforce
ORD-001709,CUST-0055,SKU-0019,2026-05-24,4,34.0,ecommerce,Salesforce
ORD-001710,CUST-0055,SKU-0055,2026-05-24,6,11.4,ecommerce,Salesforce
ORD-001711,CUST-0055,SKU-0056,2025-08-11,18,207.0,ecommerce,Salesforce
ORD-001713,CUST-0055,SKU-0045,2025-08-11,9,58.5,rep,SAP
ORD-001714,CUST-0055,SKU-0057,2025-08-11,20,150.0,ecommerce,Salesforce
ORD-001715,CUST-0055,SKU-0055,2026-07-08,19,36.1,ecommerce,Salesforce
ORD-001717,CUST-0055,SKU-0039,2026-02-03,8,25.6,ecommerce,Salesforce
ORD-001718,CUST-0055,SKU-0020,2026-02-03,8,112.0,ecommerce,Salesforce
ORD-001719,CUST-0055,SKU-0044,2026-02-03,14,124.6,ecommerce,Salesforce
ORD-001720,CUST-0055,SKU-0017,2026-02-03,20,360.0,rep,SAP
ORD-001721,CUST-0055,SKU-0034,2026-02-03,16,35.2,rep,SAP
ORD-001722,CUST-0055,SKU-0013,2025-08-22,19,55.1,ecommerce,Salesforce
ORD-001723,CUST-0055,SKU-0033,2025-08-22,17,76.5,rep,SAP
ORD-001725,CUST-0055,SKU-0016,2025-11-25,19,228.0,ecommerce,Salesforce
ORD-001726,CUST-0055,SKU-0012,2025-11-25,17,81.6,rep,SAP
ORD-001729,CUST-0055,SKU-0048,2026-01-04,12,74.4,ecommerce,Salesforce
ORD-001730,CUST-0055,SKU-0022,2025-09-15,15,120.0,rep,SAP
ORD-001732,CUST-0055,SKU-0021,2025-09-15,20,144.0,ecommerce,Salesforce
ORD-001734,CUST-0056,SKU-0001,2025-11-16,6,27.0,ecommerce,Salesforce
ORD-001737,CUST-0056,SKU-0023,2025-08-19,5,67.5,ecommerce,Salesforce
ORD-001739,CUST-0056,SKU-0059,2026-08-06,14,28.0,ecommerce,Salesforce
ORD-001740,CUST-0056,SKU-0013,2026-08-06,6,17.4,rep,SAP
ORD-001741,CUST-0056,SKU-0040,2026-04-24,19,93.1,ecommerce,Salesforce
ORD-001742,CUST-0056,SKU-0023,2026-02-17,4,54.0,ecommerce,Salesforce
ORD-001744,CUST-0056,SKU-0046,2026-02-17,6,69.0,rep,SAP
ORD-001745,CUST-0056,SKU-0034,2025-11-22,4,8.8,ecommerce,Salesforce
ORD-001746,CUST-0056,SKU-0056,2025-11-22,8,92.0,rep,SAP
ORD-001747,CUST-0056,SKU-0039,2025-11-22,4,12.8,rep,SAP
ORD-001748,CUST-0056,SKU-0040,2025-11-22,17,83.3,rep,SAP
ORD-001749,CUST-0056,SKU-0015,2025-08-27,16,104.0,rep,SAP
ORD-001751,CUST-0056,SKU-0054,2025-08-27,4,15.2,ecommerce,Salesforce
ORD-001753,CUST-0056,SKU-0015,2025-08-27,3,19.5,ecommerce,Salesforce
ORD-001754,CUST-0056,SKU-0020,2025-12-26,11,154.0,rep,SAP
ORD-001755,CUST-0056,SKU-0060,2025-12-26,11,49.5,ecommerce,Salesforce
ORD-001756,CUST-0056,SKU-0041,2025-12-26,2,9.0,rep,SAP
